id,genres,vote_average,vote_count,popularity,title,overview,tagline,keywords,score
9945,Action Drama Fantasy Horror Thriller,5.8,262.0,13.318722,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,From the Master of Evil. Comes a New Breed of Terror,based on novel new mexico party vampire hunter revenge priest church skull team crucifix cross relic vampire slayer turning into a vampire drinking blood,6.192803598200899
73,Drama,8.2,3120.0,18.157166,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Some Legacies Must End.,usa neo-nazi prison skinhead brother brother relationship rape fascism brother basketball jail school swastika los angeles family hate neo nazism xenophobia interracial friendship nazism prison rape,8.074934679319123
9882,Drama Action Thriller Crime,6.1,361.0,9.019114,The Siege,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,On November 6th our freedom is history,islam muslim car bomb fbi agent,6.304220040862393
10663,Comedy,5.9,521.0,9.461823,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,You can mess with him. But don't mess with his water.,sport social outcast ridicule lawn mower deserted by husband low self esteem black and white to color,6.129411347965863
4518,Drama History,7.2,346.0,7.566321,Elizabeth,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",Declared illegitimate aged 3. Tried for treason aged 21. Crowned Queen aged 25.,duke historical figure treason catholic protestant,6.935245206344195
3600,Horror Mystery Thriller,5.1,381.0,11.023042,I Still Know What You Did Last Summer,"Unfinished business with coed Julie James brings the murderer to the Bahamas to terrorize her and her friends, Karla, Tyrell and Will, during a vacation. Can Ray Bronson who survived a bloody attack alongside Julie two summers ago, get to the island in time to save everyone?",Someone is dying for a second chance.,competition island radio bahamas college knife fisherman vacation revenge murder marijuana resort blood slasher storm hook killer,5.705332947834014
297,Fantasy Drama Mystery,6.9,1174.0,14.026744,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",Sooner or later everyone does.,life and death love at first sight broken engagement fireworks religion and supernatural teenage crush fate doctor millionaire,6.842638638897821
9798,Action Drama Thriller,6.7,1266.0,12.978751,Enemy of the State,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",It's not paranoia if they're really after you.,corruption washington d.c. helicopter falsely accused identity mexican standoff blackmail intelligence wiretap satellite national security agency (nsa) politics exploding building suspense mystery mafia conspiracy lawyer crime privacy surveillance baltimore maryland secret hideout,6.6803855271317225
9487,Adventure Animation Comedy Family,6.8,2379.0,16.869209,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",An epic presentation of miniature proportions.,winter fight ant invention collector ant-hill kids and family grass duringcreditsstinger,6.778731194796392
244,Action Adventure Drama Horror,7.7,346.0,8.73274,King Kong,An adventure film about a film crew in search of a monster on a remote island. The crew finds King Kong and decides to take him back to New York as a money making spectacle. The film is a masterpiece of Stop-Motion in filmmaking history and inspired a line of King Kong films.,A Monster of Creation's Dawn Breaks Loose in Our World Today!,film business screenplay film making film producer exotic island ship great depression unsociability king kong dinosaur new york city sea voyage damsel in distress empire state building actress animal horror great ape,7.219784680028406
10466,Comedy Romance,6.2,288.0,7.054864,The Money Pit,"After being evicted from their Manhattan apartment, a couple buys what looks like the home of their dreams – only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything – including the kitchen sink – disappears into the 'Money Pit'.",For everyone who's ever been deeply in Love or deeply in debt.,rock star price chaos house home ownership,6.3836892462859485
707,Adventure Action Thriller,6.0,515.0,12.840798,A View to a Kill,A newly developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,Has James Bond finally met his match?,paris london england france england san francisco horse race fire helicopter drug abuse terrorist secret identity firemen fire engine villain ascot silicon valley zeppelin earthquake snowboarding microchip doping racehorse flooding pipeline snow british secret service skiing,6.197463430446938
9336,Comedy Crime,6.5,614.0,8.354488,Police Academy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",What an Institution!,trainer recruit shenanigan police academy,6.5256039788325015
10157,Comedy Crime,5.6,349.0,9.021668,Police Academy 2: Their First Assignment,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.","To protect, to serve... and make you laugh. America's funniest crimebusters are back!",handcuffs police chief police operation spying investigation police everyday life police academy commandant,6.0226335277533085
